date,platform,campaign_name,ad_group_name,ad_name,impressions,clicks,cost,conversions,revenue,device,keyword,creative_name,landing_page,purchases,leads,memo
"2026-05-12","NAVER","콘텐츠 유입","핵심 키워드","소재 01","4005","108","86940","4.6","310500","desktop","콘텐츠 유입 키워드","소재 01","https://example.com/콘텐츠-유입","2.8","1.8",""
"2026-05-12","GOOGLE","리드 확보","지역 타겟","소재 02","3005","54","30240","1.4","58800","mobile","리드 확보 키워드","소재 02","https://example.com/리드-확보","0.8","0.6",""
"2026-05-12","GOOGLE","리타겟팅","유사 타겟","소재 10","3425","72","47160","2.2","111100","desktop","리타겟팅 키워드","소재 10","https://example.com/리타겟팅","1.3","0.9",""
"2026-05-12","GOOGLE","프로모션","핵심 키워드","소재 18","3845","92","69000","3.4","200600","mobile","프로모션 키워드","소재 18","https://example.com/프로모션","2","1.4",""
"2026-05-12","GOOGLE","콘텐츠 유입","경쟁사","소재 02","4265","115","97175","4.9","330750","desktop","콘텐츠 유입 키워드","소재 02","https://example.com/콘텐츠-유입","2.9","2",""
"2026-05-12","META","리드 확보","유사 타겟","소재 03","3265","59","35400","1.5","63000","mobile","","소재 03","https://example.com/리드-확보","0.9","0.6",""
"2026-05-12","META","리타겟팅","핵심 키워드","소재 11","3685","77","53515","2.4","121200","desktop","","소재 11","https://example.com/리타겟팅","1.4","1",""
"2026-05-12","META","프로모션","경쟁사","소재 19","4105","99","78210","3.7","218300","mobile","","소재 19","https://example.com/프로모션","2.2","1.5",""
"2026-05-12","META","콘텐츠 유입","관심사","소재 03","4525","122","107970","5.2","351000","desktop","","소재 03","https://example.com/콘텐츠-유입","3.1","2.1",""
"2026-05-12","KAKAO","리드 확보","핵심 키워드","소재 04","3525","63","40320","1.6","67200","mobile","","소재 04","https://example.com/리드-확보","1","0.6",""
"2026-05-12","KAKAO","리타겟팅","경쟁사","소재 12","3945","83","61005","2.6","131300","desktop","","소재 12","https://example.com/리타겟팅","1.6","1",""
"2026-05-12","KAKAO","프로모션","관심사","소재 20","4365","105","87150","3.9","230100","mobile","","소재 20","https://example.com/프로모션","2.3","1.6",""
"2026-05-12","KAKAO","콘텐츠 유입","장바구니","소재 04","4785","129","119325","5.5","371250","desktop","","소재 04","https://example.com/콘텐츠-유입","3.3","2.2",""
"2026-05-13","NAVER","브랜드 검색","모바일","소재 01","2710","49","25480","1.2","50400","mobile","브랜드 검색 키워드","소재 01","https://example.com/브랜드-검색","0.7","0.5",""
"2026-05-13","NAVER","리드 확보","PC","소재 08","3130","66","40590","2","101000","desktop","리드 확보 키워드","소재 08","https://example.com/리드-확보","1.2","0.8",""
"2026-05-13","NAVER","리타겟팅","지역 타겟","소재 15","3550","85","60350","3.1","182900","mobile","리타겟팅 키워드","소재 15","https://example.com/리타겟팅","1.9","1.2",""
"2026-05-13","NAVER","프로모션","유사 타겟","소재 22","3970","107","86135","4.6","310500","desktop","프로모션 키워드","소재 22","https://example.com/프로모션","2.8","1.8",""
"2026-05-13","GOOGLE","브랜드 검색","PC","소재 02","2970","53","29680","1.3","54600","mobile","브랜드 검색 키워드","소재 02","https://example.com/브랜드-검색","0.8","0.5",""
"2026-05-13","GOOGLE","리드 확보","지역 타겟","소재 09","3390","71","46505","2.2","111100","desktop","리드 확보 키워드","소재 09","https://example.com/리드-확보","1.3","0.9",""
"2026-05-13","GOOGLE","리타겟팅","유사 타겟","소재 16","3810","91","68250","3.4","200600","mobile","리타겟팅 키워드","소재 16","https://example.com/리타겟팅","2","1.4",""
"2026-05-13","GOOGLE","프로모션","핵심 키워드","소재 23","4230","114","96330","4.9","330750","desktop","프로모션 키워드","소재 23","https://example.com/프로모션","2.9","2",""
"2026-05-13","META","브랜드 검색","지역 타겟","소재 03","3230","58","34800","1.5","63000","mobile","","소재 03","https://example.com/브랜드-검색","0.9","0.6",""
"2026-05-13","META","리드 확보","유사 타겟","소재 10","3650","77","53515","2.4","121200","desktop","","소재 10","https://example.com/리드-확보","1.4","1",""
"2026-05-13","META","리타겟팅","핵심 키워드","소재 17","4070","98","77420","3.6","212400","mobile","","소재 17","https://example.com/리타겟팅","2.2","1.4",""
"2026-05-13","META","프로모션","경쟁사","소재 24","4490","121","107085","5.2","351000","desktop","","소재 24","https://example.com/프로모션","3.1","2.1",""
"2026-05-13","KAKAO","브랜드 검색","유사 타겟","소재 04","3490","63","40320","1.6","67200","mobile","","소재 04","https://example.com/브랜드-검색","1","0.6",""
"2026-05-13","KAKAO","리드 확보","핵심 키워드","소재 11","3910","82","60270","2.5","126250","desktop","","소재 11","https://example.com/리드-확보","1.5","1",""
"2026-05-13","KAKAO","리타겟팅","경쟁사","소재 18","4330","104","86320","3.8","224200","mobile","","소재 18","https://example.com/리타겟팅","2.3","1.5",""
"2026-05-13","KAKAO","프로모션","관심사","소재 01","4750","128","118400","5.5","371250","desktop","","소재 01","https://example.com/프로모션","3.3","2.2",""
"2026-05-14","NAVER","구매 전환","고가치 고객","소재 01","2675","48","24960","1.2","50400","mobile","구매 전환 키워드","소재 01","https://example.com/구매-전환","0.7","0.5",""
"2026-05-14","NAVER","브랜드 검색","모바일","소재 07","3095","65","39975","2","101000","desktop","브랜드 검색 키워드","소재 07","https://example.com/브랜드-검색","1.2","0.8",""
"2026-05-14","NAVER","리드 확보","PC","소재 13","3515","84","59640","3.1","182900","mobile","리드 확보 키워드","소재 13","https://example.com/리드-확보","1.9","1.2",""
"2026-05-14","NAVER","리타겟팅","지역 타겟","소재 19","3935","106","85330","4.6","310500","desktop","리타겟팅 키워드","소재 19","https://example.com/리타겟팅","2.8","1.8",""
"2026-05-14","GOOGLE","구매 전환","모바일","소재 02","2935","53","29680","1.3","54600","mobile","구매 전환 키워드","소재 02","https://example.com/구매-전환","0.8","0.5",""
"2026-05-14","GOOGLE","브랜드 검색","PC","소재 08","3355","70","45850","2.2","111100","desktop","브랜드 검색 키워드","소재 08","https://example.com/브랜드-검색","1.3","0.9",""
"2026-05-14","GOOGLE","리드 확보","지역 타겟","소재 14","3775","91","68250","3.4","200600","mobile","리드 확보 키워드","소재 14","https://example.com/리드-확보","2","1.4",""
"2026-05-14","GOOGLE","리타겟팅","유사 타겟","소재 20","4195","113","95485","4.9","330750","desktop","리타겟팅 키워드","소재 20","https://example.com/리타겟팅","2.9","2",""
"2026-05-14","META","구매 전환","PC","소재 03","3195","58","34800","1.5","63000","mobile","","소재 03","https://example.com/구매-전환","0.9","0.6",""
"2026-05-14","META","브랜드 검색","지역 타겟","소재 09","3615","76","52820","2.4","121200","desktop","","소재 09","https://example.com/브랜드-검색","1.4","1",""
"2026-05-14","META","리드 확보","유사 타겟","소재 15","4035","97","76630","3.6","212400","mobile","","소재 15","https://example.com/리드-확보","2.2","1.4",""
"2026-05-14","META","리타겟팅","핵심 키워드","소재 21","4455","120","106200","5.2","351000","desktop","","소재 21","https://example.com/리타겟팅","3.1","2.1",""
"2026-05-14","KAKAO","구매 전환","지역 타겟","소재 04","3455","62","39680","1.6","67200","mobile","","소재 04","https://example.com/구매-전환","1","0.6",""
"2026-05-14","KAKAO","브랜드 검색","유사 타겟","소재 10","3875","81","59535","2.5","126250","desktop","","소재 10","https://example.com/브랜드-검색","1.5","1",""
"2026-05-14","KAKAO","리드 확보","핵심 키워드","소재 16","4295","103","85490","3.8","224200","mobile","","소재 16","https://example.com/리드-확보","2.3","1.5",""
"2026-05-14","KAKAO","리타겟팅","경쟁사","소재 22","4715","127","117475","5.5","371250","desktop","","소재 22","https://example.com/리타겟팅","3.3","2.2",""
"2026-05-15","NAVER","콘텐츠 유입","신규 고객","소재 01","2640","48","24960","1.2","50400","mobile","콘텐츠 유입 키워드","소재 01","https://example.com/콘텐츠-유입","0.7","0.5",""
"2026-05-15","NAVER","구매 전환","고가치 고객","소재 06","3060","64","39360","2","101000","desktop","구매 전환 키워드","소재 06","https://example.com/구매-전환","1.2","0.8",""
"2026-05-15","NAVER","브랜드 검색","모바일","소재 11","3480","84","59640","3.1","182900","mobile","브랜드 검색 키워드","소재 11","https://example.com/브랜드-검색","1.9","1.2",""
"2026-05-15","NAVER","리드 확보","PC","소재 16","3900","105","84525","4.5","303750","desktop","리드 확보 키워드","소재 16","https://example.com/리드-확보","2.7","1.8",""
"2026-05-15","GOOGLE","콘텐츠 유입","고가치 고객","소재 02","2900","52","29120","1.3","54600","mobile","콘텐츠 유입 키워드","소재 02","https://example.com/콘텐츠-유입","0.8","0.5",""
"2026-05-15","GOOGLE","구매 전환","모바일","소재 07","3320","70","45850","2.2","111100","desktop","구매 전환 키워드","소재 07","https://example.com/구매-전환","1.3","0.9",""
"2026-05-15","GOOGLE","브랜드 검색","PC","소재 12","3740","90","67500","3.3","194700","mobile","브랜드 검색 키워드","소재 12","https://example.com/브랜드-검색","2","1.3",""
"2026-05-15","GOOGLE","리드 확보","지역 타겟","소재 17","4160","112","94640","4.8","324000","desktop","리드 확보 키워드","소재 17","https://example.com/리드-확보","2.9","1.9",""
"2026-05-15","META","콘텐츠 유입","모바일","소재 03","3160","57","34200","1.4","58800","mobile","","소재 03","https://example.com/콘텐츠-유입","0.8","0.6",""
"2026-05-15","META","구매 전환","PC","소재 08","3580","75","52125","2.3","116150","desktop","","소재 08","https://example.com/구매-전환","1.4","0.9",""
"2026-05-15","META","브랜드 검색","지역 타겟","소재 13","4000","96","75840","3.6","212400","mobile","","소재 13","https://example.com/브랜드-검색","2.2","1.4",""
"2026-05-15","META","리드 확보","유사 타겟","소재 18","4420","119","105315","5.1","344250","desktop","","소재 18","https://example.com/리드-확보","3.1","2",""
"2026-05-15","KAKAO","콘텐츠 유입","PC","소재 04","3420","62","39680","1.6","67200","mobile","","소재 04","https://example.com/콘텐츠-유입","1","0.6",""
"2026-05-15","KAKAO","구매 전환","지역 타겟","소재 09","3840","81","59535","2.5","126250","desktop","","소재 09","https://example.com/구매-전환","1.5","1",""
"2026-05-15","KAKAO","브랜드 검색","유사 타겟","소재 14","4260","102","84660","3.8","224200","mobile","","소재 14","https://example.com/브랜드-검색","2.3","1.5",""
"2026-05-15","KAKAO","리드 확보","핵심 키워드","소재 19","4680","126","116550","5.4","364500","desktop","","소재 19","https://example.com/리드-확보","3.2","2.2",""
"2026-05-16","NAVER","프로모션","장바구니","소재 01","2605","47","24440","1.2","50400","mobile","프로모션 키워드","소재 01","https://example.com/프로모션","0.7","0.5",""
"2026-05-16","NAVER","콘텐츠 유입","신규 고객","소재 05","3025","64","39360","2","101000","desktop","콘텐츠 유입 키워드","소재 05","https://example.com/콘텐츠-유입","1.2","0.8",""
"2026-05-16","NAVER","구매 전환","고가치 고객","소재 09","3445","83","58930","3.1","182900","mobile","구매 전환 키워드","소재 09","https://example.com/구매-전환","1.9","1.2",""
"2026-05-16","NAVER","브랜드 검색","모바일","소재 13","3865","104","83720","4.5","303750","desktop","브랜드 검색 키워드","소재 13","https://example.com/브랜드-검색","2.7","1.8",""
"2026-05-16","GOOGLE","프로모션","신규 고객","소재 02","2865","52","29120","1.3","54600","mobile","프로모션 키워드","소재 02","https://example.com/프로모션","0.8","0.5",""
"2026-05-16","GOOGLE","콘텐츠 유입","고가치 고객","소재 06","3285","69","45195","2.1","106050","desktop","콘텐츠 유입 키워드","소재 06","https://example.com/콘텐츠-유입","1.3","0.8",""
"2026-05-16","GOOGLE","구매 전환","모바일","소재 10","3705","89","66750","3.3","194700","mobile","구매 전환 키워드","소재 10","https://example.com/구매-전환","2","1.3",""
"2026-05-16","GOOGLE","브랜드 검색","PC","소재 14","4125","111","93795","4.8","324000","desktop","브랜드 검색 키워드","소재 14","https://example.com/브랜드-검색","2.9","1.9",""
"2026-05-16","META","프로모션","고가치 고객","소재 03","3125","56","33600","1.4","58800","mobile","","소재 03","https://example.com/프로모션","0.8","0.6",""
"2026-05-16","META","콘텐츠 유입","모바일","소재 07","3545","74","51430","2.3","116150","desktop","","소재 07","https://example.com/콘텐츠-유입","1.4","0.9",""
"2026-05-16","META","구매 전환","PC","소재 11","3965","95","75050","3.5","206500","mobile","","소재 11","https://example.com/구매-전환","2.1","1.4",""
"2026-05-16","META","브랜드 검색","지역 타겟","소재 15","4385","118","104430","5.1","344250","desktop","","소재 15","https://example.com/브랜드-검색","3.1","2",""
"2026-05-16","KAKAO","프로모션","모바일","소재 04","3385","61","39040","1.5","63000","mobile","","소재 04","https://example.com/프로모션","0.9","0.6",""
"2026-05-16","KAKAO","콘텐츠 유입","PC","소재 08","3805","80","58800","2.5","126250","desktop","","소재 08","https://example.com/콘텐츠-유입","1.5","1",""
"2026-05-16","KAKAO","구매 전환","지역 타겟","소재 12","4225","101","83830","3.7","218300","mobile","","소재 12","https://example.com/구매-전환","2.2","1.5",""
"2026-05-16","KAKAO","브랜드 검색","유사 타겟","소재 16","4645","125","115625","5.4","364500","desktop","","소재 16","https://example.com/브랜드-검색","3.2","2.2",""
"2026-05-17","NAVER","리타겟팅","관심사","소재 01","2570","46","23920","1.2","50400","mobile","리타겟팅 키워드","소재 01","https://example.com/리타겟팅","0.7","0.5",""
"2026-05-17","NAVER","프로모션","장바구니","소재 04","2990","63","38745","2","101000","desktop","프로모션 키워드","소재 04","https://example.com/프로모션","1.2","0.8",""
"2026-05-17","NAVER","콘텐츠 유입","신규 고객","소재 07","3410","82","58220","3","177000","mobile","콘텐츠 유입 키워드","소재 07","https://example.com/콘텐츠-유입","1.8","1.2",""
"2026-05-17","NAVER","구매 전환","고가치 고객","소재 10","3830","103","82915","4.4","297000","desktop","구매 전환 키워드","소재 10","https://example.com/구매-전환","2.6","1.8",""
"2026-05-17","GOOGLE","리타겟팅","장바구니","소재 02","2830","51","28560","1.3","54600","mobile","리타겟팅 키워드","소재 02","https://example.com/리타겟팅","0.8","0.5",""
"2026-05-17","GOOGLE","프로모션","신규 고객","소재 05","3250","68","44540","2.1","106050","desktop","프로모션 키워드","소재 05","https://example.com/프로모션","1.3","0.8",""
"2026-05-17","GOOGLE","콘텐츠 유입","고가치 고객","소재 08","3670","88","66000","3.3","194700","mobile","콘텐츠 유입 키워드","소재 08","https://example.com/콘텐츠-유입","2","1.3",""
"2026-05-17","GOOGLE","구매 전환","모바일","소재 11","4090","110","92950","4.7","317250","desktop","구매 전환 키워드","소재 11","https://example.com/구매-전환","2.8","1.9",""
"2026-05-17","META","리타겟팅","신규 고객","소재 03","3090","56","33600","1.4","58800","mobile","","소재 03","https://example.com/리타겟팅","0.8","0.6",""
"2026-05-17","META","프로모션","고가치 고객","소재 06","3510","74","51430","2.3","116150","desktop","","소재 06","https://example.com/프로모션","1.4","0.9",""
"2026-05-17","META","콘텐츠 유입","모바일","소재 09","3930","94","74260","3.5","206500","mobile","","소재 09","https://example.com/콘텐츠-유입","2.1","1.4",""
"2026-05-17","META","구매 전환","PC","소재 12","4350","117","103545","5","337500","desktop","","소재 12","https://example.com/구매-전환","3","2",""
"2026-05-17","KAKAO","리타겟팅","고가치 고객","소재 04","3350","60","38400","1.5","63000","mobile","","소재 04","https://example.com/리타겟팅","0.9","0.6",""
"2026-05-17","KAKAO","프로모션","모바일","소재 07","3770","79","58065","2.4","121200","desktop","","소재 07","https://example.com/프로모션","1.4","1",""
"2026-05-17","KAKAO","콘텐츠 유입","PC","소재 10","4190","101","83830","3.7","218300","mobile","","소재 10","https://example.com/콘텐츠-유입","2.2","1.5",""
"2026-05-17","KAKAO","구매 전환","지역 타겟","소재 13","4610","124","114700","5.3","357750","desktop","","소재 13","https://example.com/구매-전환","3.2","2.1",""
"2026-05-18","NAVER","리드 확보","경쟁사","소재 01","2535","46","23920","1.2","50400","mobile","리드 확보 키워드","소재 01","https://example.com/리드-확보","0.7","0.5",""
"2026-05-18","NAVER","리타겟팅","관심사","소재 03","2955","62","38130","1.9","95950","desktop","리타겟팅 키워드","소재 03","https://example.com/리타겟팅","1.1","0.8",""
"2026-05-18","NAVER","프로모션","장바구니","소재 05","3375","81","57510","3","177000","mobile","프로모션 키워드","소재 05","https://example.com/프로모션","1.8","1.2",""
"2026-05-18","NAVER","콘텐츠 유입","신규 고객","소재 07","3795","102","82110","4.4","297000","desktop","콘텐츠 유입 키워드","소재 07","https://example.com/콘텐츠-유입","2.6","1.8",""
"2026-05-18","GOOGLE","리드 확보","관심사","소재 02","2795","50","28000","1.3","54600","mobile","리드 확보 키워드","소재 02","https://example.com/리드-확보","0.8","0.5",""
"2026-05-18","GOOGLE","리타겟팅","장바구니","소재 04","3215","68","44540","2.1","106050","desktop","리타겟팅 키워드","소재 04","https://example.com/리타겟팅","1.3","0.8",""
"2026-05-18","GOOGLE","프로모션","신규 고객","소재 06","3635","87","65250","3.2","188800","mobile","프로모션 키워드","소재 06","https://example.com/프로모션","1.9","1.3",""
"2026-05-18","GOOGLE","콘텐츠 유입","고가치 고객","소재 08","4055","109","92105","4.7","317250","desktop","콘텐츠 유입 키워드","소재 08","https://example.com/콘텐츠-유입","2.8","1.9",""
"2026-05-18","META","리드 확보","장바구니","소재 03","3055","55","33000","1.4","58800","mobile","","소재 03","https://example.com/리드-확보","0.8","0.6",""
"2026-05-18","META","리타겟팅","신규 고객","소재 05","3475","73","50735","2.3","116150","desktop","","소재 05","https://example.com/리타겟팅","1.4","0.9",""
"2026-05-18","META","프로모션","고가치 고객","소재 07","3895","93","73470","3.4","200600","mobile","","소재 07","https://example.com/프로모션","2","1.4",""
"2026-05-18","META","콘텐츠 유입","모바일","소재 09","4315","117","103545","5","337500","desktop","","소재 09","https://example.com/콘텐츠-유입","3","2",""
"2026-05-18","KAKAO","리드 확보","신규 고객","소재 04","3315","60","38400","1.5","63000","mobile","","소재 04","https://example.com/리드-확보","0.9","0.6",""
"2026-05-18","KAKAO","리타겟팅","고가치 고객","소재 06","3735","78","57330","2.4","121200","desktop","","소재 06","https://example.com/리타겟팅","1.4","1",""
"2026-05-18","KAKAO","프로모션","모바일","소재 08","4155","100","83000","3.7","218300","mobile","","소재 08","https://example.com/프로모션","2.2","1.5",""
"2026-05-18","KAKAO","콘텐츠 유입","PC","소재 10","4575","124","114700","5.3","357750","desktop","","소재 10","https://example.com/콘텐츠-유입","3.2","2.1",""
"2026-05-19","NAVER","브랜드 검색","핵심 키워드","소재 01","2500","45","23400","1.1","46200","mobile","브랜드 검색 키워드","소재 01","https://example.com/브랜드-검색","0.7","0.4",""
"2026-05-19","NAVER","리드 확보","경쟁사","소재 02","2920","61","37515","1.9","95950","desktop","리드 확보 키워드","소재 02","https://example.com/리드-확보","1.1","0.8",""
"2026-05-19","NAVER","리타겟팅","관심사","소재 03","3340","80","56800","3","177000","mobile","리타겟팅 키워드","소재 03","https://example.com/리타겟팅","1.8","1.2",""
"2026-05-19","NAVER","프로모션","장바구니","소재 04","3760","102","82110","4.4","297000","desktop","프로모션 키워드","소재 04","https://example.com/프로모션","2.6","1.8",""
"2026-05-19","GOOGLE","브랜드 검색","경쟁사","소재 02","2760","50","28000","1.3","54600","mobile","브랜드 검색 키워드","소재 02","https://example.com/브랜드-검색","0.8","0.5",""
"2026-05-19","GOOGLE","리드 확보","관심사","소재 03","3180","67","43885","2.1","106050","desktop","리드 확보 키워드","소재 03","https://example.com/리드-확보","1.3","0.8",""
"2026-05-19","GOOGLE","리타겟팅","장바구니","소재 04","3600","86","64500","3.2","188800","mobile","리타겟팅 키워드","소재 04","https://example.com/리타겟팅","1.9","1.3",""
"2026-05-19","GOOGLE","프로모션","신규 고객","소재 05","4020","109","92105","4.7","317250","desktop","프로모션 키워드","소재 05","https://example.com/프로모션","2.8","1.9",""
"2026-05-19","META","브랜드 검색","관심사","소재 03","3020","54","32400","1.4","58800","mobile","","소재 03","https://example.com/브랜드-검색","0.8","0.6",""
"2026-05-19","META","리드 확보","장바구니","소재 04","3440","72","50040","2.2","111100","desktop","","소재 04","https://example.com/리드-확보","1.3","0.9",""
"2026-05-19","META","리타겟팅","신규 고객","소재 05","3860","93","73470","3.4","200600","mobile","","소재 05","https://example.com/리타겟팅","2","1.4",""
"2026-05-19","META","프로모션","고가치 고객","소재 06","4280","116","102660","5","337500","desktop","","소재 06","https://example.com/프로모션","3","2",""
"2026-05-19","KAKAO","브랜드 검색","장바구니","소재 04","3280","59","37760","1.5","63000","mobile","","소재 04","https://example.com/브랜드-검색","0.9","0.6",""
"2026-05-19","KAKAO","리드 확보","신규 고객","소재 05","3700","78","57330","2.4","121200","desktop","","소재 05","https://example.com/리드-확보","1.4","1",""
"2026-05-19","KAKAO","리타겟팅","고가치 고객","소재 06","4120","99","82170","3.7","218300","mobile","","소재 06","https://example.com/리타겟팅","2.2","1.5",""
"2026-05-19","KAKAO","프로모션","모바일","소재 07","4540","123","113775","5.3","357750","desktop","","소재 07","https://example.com/프로모션","3.2","2.1",""
